original_path,sidecar_path,unique_id,status,timestamp
/media/az/drive64gb/DCIM/100MSDCF/DSC01209.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01209.ARW.json,sha256:a5f7612036dae49d2cdc5ca50c53f9a1604e055d8905e5839b3fa93c90a230af,SUCCESS,2026-03-04T00:14:18.738018
/media/az/drive64gb/DCIM/100MSDCF/DSC01210.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01210.ARW.json,sha256:f6c50eb993879a24313822a7d0c2796aaafe06421e7b816289b509097146a084,SUCCESS,2026-03-04T00:14:18.857073
/media/az/drive64gb/DCIM/100MSDCF/DSC01211.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01211.ARW.json,sha256:2a40a954f99b78ac69399622e87f8e02e0dbb8b2bcae61e1acdc45b6d5241063,SUCCESS,2026-03-04T00:14:18.976947
/media/az/drive64gb/DCIM/100MSDCF/DSC01212.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01212.ARW.json,sha256:536f9daa775d5ca14625c7e90d27502d97a5c8de2b5730642b8cc8999939b9e1,SUCCESS,2026-03-04T00:14:19.087150
/media/az/drive64gb/DCIM/100MSDCF/DSC01213.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01213.ARW.json,sha256:51e6baf7ffd90e0b99dfd67b5a7b9ff929933cc8d7e40e24551a2920580cbe47,SUCCESS,2026-03-04T00:14:19.208349
/media/az/drive64gb/DCIM/100MSDCF/DSC01214.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01214.ARW.json,sha256:2d3d51c255e34ab22c9280f860c2ab87e7e02c568d9e9d972c2ed8c1318929f7,SUCCESS,2026-03-04T00:14:19.329523
/media/az/drive64gb/DCIM/100MSDCF/DSC01215.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01215.ARW.json,sha256:3d758797590cb4452962b5c90cbc3fd42f06e8e5c00784b7e254b5e912d30731,SUCCESS,2026-03-04T00:14:19.451654
/media/az/drive64gb/DCIM/100MSDCF/DSC01216.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01216.ARW.json,sha256:55bb08b38dd16254fb1d3111b678c1db8a9925d8cfc68a6d38a1f5552166f2f2,SUCCESS,2026-03-04T00:14:19.569963
/media/az/drive64gb/DCIM/100MSDCF/DSC01217.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01217.ARW.json,sha256:dacfcd2f7227267c9ada8cbf1c403cb468cd855736cc389b5c74547bdc9d884e,SUCCESS,2026-03-04T00:14:19.689587
/media/az/drive64gb/DCIM/100MSDCF/DSC01218.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01218.ARW.json,sha256:8053e085c98b9ff720ea9eea01dd029a5e78b00c9e64a4f0cc98f00a1b69c445,SUCCESS,2026-03-04T00:14:19.809055
/media/az/drive64gb/DCIM/100MSDCF/DSC01219.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01219.ARW.json,sha256:d38360b21b114b22419cad7467c74b7f03246842357f48d7dbcb643f6115699a,SUCCESS,2026-03-04T00:14:19.927795
/media/az/drive64gb/DCIM/100MSDCF/DSC01220.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01220.ARW.json,sha256:ba379f22b85c47c270ce7239f6517b280f9ed7939ea98caa73a4ad4b518b0743,SUCCESS,2026-03-04T00:14:20.048910
/media/az/drive64gb/DCIM/100MSDCF/DSC01221.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01221.ARW.json,sha256:01dd3197eff6902208f3348221fbc5e1167546cb5db003b5a53888fe53bfcc2e,SUCCESS,2026-03-04T00:14:20.167566
/media/az/drive64gb/DCIM/100MSDCF/DSC01222.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01222.ARW.json,sha256:bf2a810e77da801fda4841dceb067c8ee1094f3d2205544839f32bc1125e7c62,SUCCESS,2026-03-04T00:14:20.287229
/media/az/drive64gb/DCIM/100MSDCF/DSC01223.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01223.ARW.json,sha256:a1a2ec498a0e8330f3c1627d316c88cd32685185e5baaf1c3119747868ece0aa,SUCCESS,2026-03-04T00:14:20.405261
/media/az/drive64gb/DCIM/100MSDCF/DSC01224.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01224.ARW.json,sha256:ca1f7999f75e612ed32ca0f6f22a1aa02c32693ec81034babbf9a530163372b3,SUCCESS,2026-03-04T00:14:20.523998
/media/az/drive64gb/DCIM/100MSDCF/DSC01225.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01225.ARW.json,sha256:77f36d276b2a50391176659f784903c97464307e29c9837d749e3c2d1bba37bb,SUCCESS,2026-03-04T00:14:20.643471
/media/az/drive64gb/DCIM/100MSDCF/DSC01226.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01226.ARW.json,sha256:69fe8997ffa11563c2f30b44191395376e7af71ea9e9a052476861cccbe281e5,SUCCESS,2026-03-04T00:14:20.763144
/media/az/drive64gb/DCIM/100MSDCF/DSC01227.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01227.ARW.json,sha256:9db24394e5b791ad07e79e3debe20ed781bb2cc2e1747a16c25479800a9be42e,SUCCESS,2026-03-04T00:14:20.882422
/media/az/drive64gb/DCIM/100MSDCF/DSC01228.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01228.ARW.json,sha256:c1e75f45f86997d7049259f371c9a82511c840c06f7274f219a1cbcb02a61f85,SUCCESS,2026-03-04T00:14:21.002318
/media/az/drive64gb/DCIM/100MSDCF/DSC01229.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01229.ARW.json,sha256:da48b19912ee6913f7bc4a4fd35cda07de8c11cfc5d912c2b0317ec1b21b95df,SUCCESS,2026-03-04T00:14:21.122021
/media/az/drive64gb/DCIM/100MSDCF/DSC01230.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01230.ARW.json,sha256:87401666d4b3859945795a62a916c71430018ba9c53c807f8f7d64037498797b,SUCCESS,2026-03-04T00:14:21.241785
/media/az/drive64gb/DCIM/100MSDCF/DSC01231.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01231.ARW.json,sha256:0aefb8bfe467083d764896a7873877c81512b50a0f3880bbca73570c513951d2,SUCCESS,2026-03-04T00:14:21.362631
/media/az/drive64gb/DCIM/100MSDCF/DSC01232.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01232.ARW.json,sha256:093da3dd957f80dad9d164503d42db81d0bc79a2e7b200312bb9ebbf78cc2a3f,SUCCESS,2026-03-04T00:14:21.480496
/media/az/drive64gb/DCIM/100MSDCF/DSC01233.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01233.ARW.json,sha256:3a5f98f9ef9f5356c21d56079c78580ce749be9df0f808668e803db527dca14b,SUCCESS,2026-03-04T00:14:21.599569
/media/az/drive64gb/DCIM/100MSDCF/DSC01234.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01234.ARW.json,sha256:cfbf523ed909b009edaf2b5121d19be163766e4a96e53c49cc60c1584806b4e1,SUCCESS,2026-03-04T00:14:21.718466
/media/az/drive64gb/DCIM/100MSDCF/DSC01235.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01235.ARW.json,sha256:67f80ee8fe1056f1fdf981beb6d4d26f5cee150ed2603a31526ee2457e93e2e7,SUCCESS,2026-03-04T00:14:21.837606
/media/az/drive64gb/DCIM/100MSDCF/DSC01236.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01236.ARW.json,sha256:e21fcba8ba87edd3ae5c04c6796de8abf09c1026a20ace54791af9b3cb668f65,SUCCESS,2026-03-04T00:14:21.957455
/media/az/drive64gb/DCIM/100MSDCF/DSC01237.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01237.ARW.json,sha256:91000eb516e5765e4fe02ede893dc14c662dcfbe81df5b63bb077a162474f835,SUCCESS,2026-03-04T00:14:22.074366
/media/az/drive64gb/DCIM/100MSDCF/DSC01238.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01238.ARW.json,sha256:b110589082463139b9a8f28b34f64e468758f2087919cd91b6fd2e8244453f58,SUCCESS,2026-03-04T00:14:22.192503
/media/az/drive64gb/DCIM/100MSDCF/DSC01239.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01239.ARW.json,sha256:ee6e7a40cf5d8d601afe27afbf2cddc3f4e0ab28d53b1b957109dce9f3cb13a0,SUCCESS,2026-03-04T00:14:22.312454
/media/az/drive64gb/DCIM/100MSDCF/DSC01240.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01240.ARW.json,sha256:0a747fe9a570451a076016ff973baf3e13b3fcd31db7642203adbcf828a9a1dd,SUCCESS,2026-03-04T00:14:22.443024
/media/az/drive64gb/DCIM/100MSDCF/DSC01241.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01241.ARW.json,sha256:773b32c33ae3904c3a243d716e64cf3b0257d8161da75007c8a9192c3bd8f244,SUCCESS,2026-03-04T00:14:22.565037
/media/az/drive64gb/DCIM/100MSDCF/DSC01242.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01242.ARW.json,sha256:93d2aa99d474b55328e8b93310f09b958c350c5d6e2a5e71b2b5a95711beb3d7,SUCCESS,2026-03-04T00:14:22.685932
/media/az/drive64gb/DCIM/100MSDCF/DSC01243.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01243.ARW.json,sha256:00dee3349250b2a9d18ded420825faeb5c60e437aeaf11c72c271203289e9ff5,SUCCESS,2026-03-04T00:14:22.806984
/media/az/drive64gb/DCIM/100MSDCF/DSC01244.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01244.ARW.json,sha256:29e6be2ad914db4b98e8ec469a09c3c68d57d487103114da4d7fe7e637c122af,SUCCESS,2026-03-04T00:14:22.928706
/media/az/drive64gb/DCIM/100MSDCF/DSC01245.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01245.ARW.json,sha256:bfcf00f64792c400c44a2bfd1de52f26059d485e96fc235ba92da687e667b233,SUCCESS,2026-03-04T00:14:23.050482
/media/az/drive64gb/DCIM/100MSDCF/DSC01246.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01246.ARW.json,sha256:0ad8901fe5743480242cd2a501265bdd9d25dbc56e1476c761e94a9e2c797b91,SUCCESS,2026-03-04T00:14:23.170630
/media/az/drive64gb/DCIM/100MSDCF/DSC01247.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01247.ARW.json,sha256:a2e729442ab69fb89826ae9758ea42d45d928d6561bd1313edd1c8c89b26534d,SUCCESS,2026-03-04T00:14:23.289413
/media/az/drive64gb/DCIM/100MSDCF/DSC01248.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01248.ARW.json,sha256:ec73d70068e9500ed786b525ad663ca75e72703b238cecaadf99e51d651b6fa8,SUCCESS,2026-03-04T00:14:23.410681
/media/az/drive64gb/DCIM/100MSDCF/DSC01249.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01249.ARW.json,sha256:e3098a0c600f252de13108f6c82e2a1439fffd3fcc231782c63556a97e13fc3c,SUCCESS,2026-03-04T00:14:23.528799
/media/az/drive64gb/DCIM/100MSDCF/DSC01250.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01250.ARW.json,sha256:54b1ec002bd3b8716047438985c266e5e72b2471c3dc5aaf4eb190f4fdd86a56,SUCCESS,2026-03-04T00:14:23.649833
/media/az/drive64gb/DCIM/100MSDCF/DSC01251.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01251.ARW.json,sha256:cd6e423556cb6cadd40e7d43f2449604378e6aeadf7c794fc3a7e214068e35c8,SUCCESS,2026-03-04T00:14:23.771940
/media/az/drive64gb/DCIM/100MSDCF/DSC01252.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01252.ARW.json,sha256:f28ded467f8aa7c691acd61ccbac42801b53dd2d08e1cdfef8b4e9f1ec566d5e,SUCCESS,2026-03-04T00:14:23.891770
/media/az/drive64gb/DCIM/100MSDCF/DSC01253.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01253.ARW.json,sha256:1e4c1dd8a2c7abaefce2b91a8d6b93513b23ef84e25117343a39870f5805a888,SUCCESS,2026-03-04T00:14:24.012552
/media/az/drive64gb/DCIM/100MSDCF/DSC01254.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01254.ARW.json,sha256:afae91d04c72eeed1d8a78af9f368134c2f8fd180d9cc25d5c30cc406baa0f98,SUCCESS,2026-03-04T00:14:24.135485
/media/az/drive64gb/DCIM/100MSDCF/DSC01255.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01255.ARW.json,sha256:a2bca34c642d2fe9ce30ba7e114fe40a852ac6c1129de4c93a445535810f1f9a,SUCCESS,2026-03-04T00:14:24.252914
/media/az/drive64gb/DCIM/100MSDCF/DSC01256.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01256.ARW.json,sha256:14c92cadd50ed964a19da6dac345e45215a81bbde87bee209dee28f14a2071fd,SUCCESS,2026-03-04T00:14:24.376667
/media/az/drive64gb/DCIM/100MSDCF/DSC01257.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01257.ARW.json,sha256:fe74f2f5e56851e125b2a513bcc63d6f748244298a29263eb653b19123407f8b,SUCCESS,2026-03-04T00:14:24.497584
/media/az/drive64gb/DCIM/100MSDCF/DSC01258.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01258.ARW.json,sha256:536175a0040f02d3d2a180362d0837184b052b6321938dcef8e793fcda99f965,SUCCESS,2026-03-04T00:14:24.620263
/media/az/drive64gb/DCIM/100MSDCF/DSC01259.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01259.ARW.json,sha256:8baabbc1cc8e5984d33318321ff259ff099da22dc4568f0cee800d912f480038,SUCCESS,2026-03-04T00:14:24.742057
/media/az/drive64gb/DCIM/100MSDCF/DSC01260.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01260.ARW.json,sha256:95a39c5c7e6bf603a937acc383977d8e8454e0dc9cdc70cc8124e58fd88071da,SUCCESS,2026-03-04T00:14:24.860503
/media/az/drive64gb/DCIM/100MSDCF/DSC01261.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01261.ARW.json,sha256:6623e542176dc6eda2389697de370ea78ea6ed5f457fd5ec9b8607f6431913d7,SUCCESS,2026-03-04T00:14:24.983310
/media/az/drive64gb/DCIM/100MSDCF/DSC01262.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01262.ARW.json,sha256:6ddeb4e1c044b7117ac82f26184ffcc1dd65eea7613e5e11cd0fc125e51e3477,SUCCESS,2026-03-04T00:14:25.101313
/media/az/drive64gb/DCIM/100MSDCF/DSC01263.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01263.ARW.json,sha256:72d75e929ad1ae8c82a324fc429efc82ee2112434a78c4d93c05749e6dac86d1,SUCCESS,2026-03-04T00:14:25.224753
/media/az/drive64gb/DCIM/100MSDCF/DSC01264.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01264.ARW.json,sha256:1a3e9b9f8aad0214ffc21ddc60bdb972a5e27d9d2286ee6a9b1ec209b4036393,SUCCESS,2026-03-04T00:14:25.342989
/media/az/drive64gb/DCIM/100MSDCF/DSC01265.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01265.ARW.json,sha256:433a62c70b29964d08f29521ee7008cdd55682422f0a0dfd36b07da9c270cc3a,SUCCESS,2026-03-04T00:14:25.464401
/media/az/drive64gb/DCIM/100MSDCF/DSC01266.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01266.ARW.json,sha256:ac24ad59d21fd145f8ddf2aeb6858cf72e4e6c4d22393797157954fcf364df21,SUCCESS,2026-03-04T00:14:25.586199
/media/az/drive64gb/DCIM/100MSDCF/DSC01267.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01267.ARW.json,sha256:fd6f12753ec4875025e2e76c2b94333a64861bda33d5112db989e940aaa70c62,SUCCESS,2026-03-04T00:14:25.709836
/media/az/drive64gb/DCIM/100MSDCF/DSC01268.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01268.ARW.json,sha256:f05adf89549ccefe44f653c6f69d508f4ecb2c32bad10c088bc8753287603422,SUCCESS,2026-03-04T00:14:25.829359
/media/az/drive64gb/DCIM/100MSDCF/DSC01269.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01269.ARW.json,sha256:086ae18ac86788ddf4e07b9c62a5942c26be7c20424970efccc668b02c3b82f1,SUCCESS,2026-03-04T00:14:25.954010
/media/az/drive64gb/DCIM/100MSDCF/DSC01270.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01270.ARW.json,sha256:17b6635fa306718b4d39ed24d452e4860ff1bd4a58c922d1b262316d71489582,SUCCESS,2026-03-04T00:14:26.072666
/media/az/drive64gb/DCIM/100MSDCF/DSC01271.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01271.ARW.json,sha256:211fe24586d0fa81399fcdaa19036ba10516c54783f974727a9f22dbe20a4223,SUCCESS,2026-03-04T00:14:26.193622
/media/az/drive64gb/DCIM/100MSDCF/DSC01272.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01272.ARW.json,sha256:5b8782420d0ff84afd6ba1abf63589fa7d4254e4de6871704030c421e3d7961e,SUCCESS,2026-03-04T00:14:26.314005
/media/az/drive64gb/DCIM/100MSDCF/DSC01273.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01273.ARW.json,sha256:b8354943f2503dbc83f26614545067454cb87828252bde193700bd9048b9e966,SUCCESS,2026-03-04T00:14:26.434917
/media/az/drive64gb/DCIM/100MSDCF/DSC01274.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01274.ARW.json,sha256:d6635f990961e1069802f9b46e6bed64b768a61699b9d435848da7a778b818f7,SUCCESS,2026-03-04T00:14:26.556912
/media/az/drive64gb/DCIM/100MSDCF/DSC01275.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01275.ARW.json,sha256:50a4153981206bd9d99f5b172fc15b6cb661c34eb0a9dd0c998b6893c813fd07,SUCCESS,2026-03-04T00:14:26.678597
/media/az/drive64gb/DCIM/100MSDCF/DSC01276.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01276.ARW.json,sha256:8bf5f2ed38c579c440bed831fcc6585cb6fd386932a4dcf2ee94e956a856aee5,SUCCESS,2026-03-04T00:14:26.797828
/media/az/drive64gb/DCIM/100MSDCF/DSC01277.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01277.ARW.json,sha256:dbe0958116e1ddd9a7d363a5dd565b0a98adafe7c0932b0523d0bafef79a3861,SUCCESS,2026-03-04T00:14:26.916365
/media/az/drive64gb/DCIM/100MSDCF/DSC01278.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01278.ARW.json,sha256:74d4fb58b7229993fce9a3e766be3f5f4b7c2070802a5925dfd2e6434e5b6928,SUCCESS,2026-03-04T00:14:27.034515
/media/az/drive64gb/DCIM/100MSDCF/DSC01279.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01279.ARW.json,sha256:80f4eabeb742cb49e51fb23de1d7ff23c51302855624a010427376a79207a66b,SUCCESS,2026-03-04T00:14:27.151608
/media/az/drive64gb/DCIM/100MSDCF/DSC01280.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01280.ARW.json,sha256:7d3d6fa6a833fbc3197a5a83ca5896094e0c1f73ce7090434c2fb9d931c521c5,SUCCESS,2026-03-04T00:14:27.268498
/media/az/drive64gb/DCIM/100MSDCF/DSC01281.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01281.ARW.json,sha256:45ebfb10edd4fee6a08de1e4b6961412c3916778128fefa6fabbc550c30c3e4a,SUCCESS,2026-03-04T00:14:27.387248
/media/az/drive64gb/DCIM/100MSDCF/DSC01282.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01282.ARW.json,sha256:12906ee81c074c8a22b56ca1382eb006692a17d53d079f71cc9136f0e138cf2c,SUCCESS,2026-03-04T00:14:27.507084
/media/az/drive64gb/DCIM/100MSDCF/DSC01283.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01283.ARW.json,sha256:7892f682dbfe045efdd20f55f586ca878e6b4e59ff57b4d430b4329f99b75fa5,SUCCESS,2026-03-04T00:14:27.614799
/media/az/drive64gb/DCIM/100MSDCF/DSC01284.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01284.ARW.json,sha256:2f27907ad8106811e4ba420b537572c1bcccd8bddf4ddf7d27ec45ffc05b24bf,SUCCESS,2026-03-04T00:14:27.722326
/media/az/drive64gb/DCIM/100MSDCF/DSC01285.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01285.ARW.json,sha256:6abf87a0a136c19daf3ff8e7439e478eda060468277d506472a53bfd5048651a,SUCCESS,2026-03-04T00:14:27.839457
/media/az/drive64gb/DCIM/100MSDCF/DSC01286.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01286.ARW.json,sha256:40c11f85346cbb8da07e0aef3723da8f5b9064f65d81cd68593b970bbfa63503,SUCCESS,2026-03-04T00:14:27.957551
/media/az/drive64gb/DCIM/100MSDCF/DSC01287.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01287.ARW.json,sha256:6c3b462eb802b074f212ccfae98f1219cab54f1d22b0581ce76ac4dc27741e9d,SUCCESS,2026-03-04T00:14:28.082658
/media/az/drive64gb/DCIM/100MSDCF/DSC01288.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01288.ARW.json,sha256:4fff9abfd278332a88b64acbd40dcc9841754ec44b574a0cc02c214232a16d86,SUCCESS,2026-03-04T00:14:28.201401
/media/az/drive64gb/DCIM/100MSDCF/DSC01289.ARW,/home/az/.openclaw/workspace/AZ_Projects/MediaAuditOrganizer/05_SIDECARS/DCIM/100MSDCF/DSC01289.ARW.json,sha256:6f595c8304d035b7518133fc8fbe4daeafe3a9fb7b09f02d3a30879536243eea,SUCCESS,2026-03-04T00:14:28.320323
